pcode_commune,commune,classe,pct_surface,source_id,source,limite_connue
HT0221,Bainet,Systèmes agroforestiers denses,17.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0221,Bainet,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Affleurement de roches et sols nus,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Cultures agricoles denses,6.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Cultures agricoles moyennement denses,26.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Forêts,6.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Savanes avec présence d'autres,46.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Systèmes agroforestiers denses,14.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1031,Baraderes,Zones humides,1.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Cultures agricoles denses,62.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Cultures agricoles moyennement denses,10.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Lits fluviaux et alluvions récentes,1.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Mangroves,3.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Plages et dunes,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Plan d'eau,3.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Systèmes agroforestiers denses,18.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Urbain discontinu,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0362,Bas Limbe,Zones humides,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0913,Bassin Bleu,Cultures agricoles denses,11.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0913,Bassin Bleu,Cultures agricoles moyennement denses,41.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0913,Bassin Bleu,Savanes avec présence d'autres,4.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0913,Bassin Bleu,Systèmes agroforestiers denses,45.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0913,Bassin Bleu,Urbain continu,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Cultures agricoles moyennement denses,31.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Forêts,7.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Paturage avec présence d'autres,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Savanes,2.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Savanes avec présence d'autres,36.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0833,Beaumont,Systèmes agroforestiers denses,23.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Cultures agricoles denses,32.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Cultures agricoles moyennement denses,58.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Paturage avec présence d'autres,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Plan d'eau,1.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Savanes avec présence d'autres,5.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Systèmes agroforestiers denses,2.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0632,Belladere,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Affleurement de roches et sols nus,2.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Cultures agricoles denses,33.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Cultures agricoles moyennement denses,9.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Forêts,4.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Paturage avec présence d'autres,1.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Paturages dominants,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Plan d'eau,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Savanes,8.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Savanes avec présence d'autres,31.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Systèmes agroforestiers denses,12.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0231,Belle Anse,Zones humides,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Affleurement de roches et sols nus,7.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Cultures agricoles denses,3.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Cultures agricoles moyennement denses,34.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Paturage avec présence d'autres,2.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Savanes,25.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Savanes avec présence d'autres,1.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0933,Bombardopolis,Systèmes agroforestiers denses,25.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0813,Bonbon,Cultures agricoles denses,4.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0813,Bonbon,Savanes avec présence d'autres,22.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0813,Bonbon,Systèmes agroforestiers denses,73.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0351,Borgne,Cultures agricoles denses,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0351,Borgne,Cultures agricoles moyennement denses,13.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0351,Borgne,Forêts,11.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0351,Borgne,Lits fluviaux et alluvions récentes,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
