pcode_commune,atmart_geo_id,nom_commune,famille,famille_libelle,objets_cartographies,source_id,source,millesime,limite_connue,date_extraction
HT0732,HTC-0732,Saint Louis du Sud,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0732,HTC-0732,Saint Louis du Sud,patrimoine,Patrimoine bâti,8,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0732,HTC-0732,Saint Louis du Sud,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0733,HTC-0733,Cavaillon,hebergement,Hébergement,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0733,HTC-0733,Cavaillon,restauration,Restauration et sorties,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0733,HTC-0733,Cavaillon,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0733,HTC-0733,Cavaillon,culture,Lieux de culture,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0741,HTC-0741,Côteaux,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0741,HTC-0741,Côteaux,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0742,HTC-0742,Port-à-Piment,nature,Curiosités naturelles,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0743,HTC-0743,Roche à Bâteau,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0751,HTC-0751,Chardonnières,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0751,HTC-0751,Chardonnières,information,Information touristique,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0751,HTC-0751,Chardonnières,patrimoine,Patrimoine bâti,5,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0751,HTC-0751,Chardonnières,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0753,HTC-0753,Tiburon,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0753,HTC-0753,Tiburon,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,hebergement,Hébergement,11,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,restauration,Restauration et sorties,16,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0811,HTC-0811,Jérémie,nature,Curiosités naturelles,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0812,HTC-0812,Abricots,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0812,HTC-0812,Abricots,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0813,HTC-0813,Bonbon,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0821,HTC-0821,Anse d'Hainault,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0821,HTC-0821,Anse d'Hainault,littoral,Littoral et balnéaire,7,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0822,HTC-0822,Dame Marie,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0822,HTC-0822,Dame Marie,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0822,HTC-0822,Dame Marie,littoral,Littoral et balnéaire,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0832,HTC-0832,Roseaux,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0833,HTC-0833,Beaumont,hebergement,Hébergement,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0833,HTC-0833,Beaumont,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0833,HTC-0833,Beaumont,plein_air,Plein air,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0834,HTC-0834,Pestel,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0834,HTC-0834,Pestel,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0834,HTC-0834,Pestel,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0834,HTC-0834,Pestel,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,hebergement,Hébergement,9,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,sites,Sites et attractions,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,information,Information touristique,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,restauration,Restauration et sorties,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0911,HTC-0911,Port-de-Paix,nature,Curiosités naturelles,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0912,HTC-0912,La Tortue,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0913,HTC-0913,Bassin Bleu,information,Information touristique,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0913,HTC-0913,Bassin Bleu,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0921,HTC-0921,Saint-Louis du Nord,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0922,HTC-0922,Anse-à-Foleur,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0931,HTC-0931,Môle Saint Nicolas,hebergement,Hébergement,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0931,HTC-0931,Môle Saint Nicolas,restauration,Restauration et sorties,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0931,HTC-0931,Môle Saint Nicolas,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0931,HTC-0931,Môle Saint Nicolas,littoral,Littoral et balnéaire,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0932,HTC-0932,Baie de Henne,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0932,HTC-0932,Baie de Henne,information,Information touristique,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0932,HTC-0932,Baie de Henne,restauration,Restauration et sorties,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0932,HTC-0932,Baie de Henne,culture,Lieux de culture,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0933,HTC-0933,Bombardopolis,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0933,HTC-0933,Bombardopolis,information,Information touristique,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0933,HTC-0933,Bombardopolis,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0934,HTC-0934,Jean Rabel,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0934,HTC-0934,Jean Rabel,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0934,HTC-0934,Jean Rabel,culture,Lieux de culture,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1011,HTC-1011,Miragoâne,hebergement,Hébergement,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1011,HTC-1011,Miragoâne,plein_air,Plein air,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1011,HTC-1011,Miragoâne,restauration,Restauration et sorties,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1011,HTC-1011,Miragoâne,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1012,HTC-1012,Petite Rivière de Nippes,hebergement,Hébergement,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1012,HTC-1012,Petite Rivière de Nippes,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1013,HTC-1013,Fonds des Nègres,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1013,HTC-1013,Fonds des Nègres,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1021,HTC-1021,Anse-à-Veau,littoral,Littoral et balnéaire,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1021,HTC-1021,Anse-à-Veau,nature,Curiosités naturelles,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1022,HTC-1022,Petit Trou de Nippes,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1023,HTC-1023,L'Asile,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1023,HTC-1023,L'Asile,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1031,HTC-1031,Baradères,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT1031,HTC-1031,Baradères,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
